# gapseq version: 1.4.0
# Transporter sequence DB md5sum: b99a77e (2024-11-21)
id	tc	sub	exid	rea	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	comment
gnl|TC-DB|O05176|3.A.1.2.5	3.A.1.2.5	xylose	EX_cpd00154_e0	rxn05167,rxn09383	gnl|TC-DB|O05176|3.A.1.2.5	25.989	9.58e-28	114	97	NC_009515.1 Methanobrevibacter smithii ATCC 35061, complete sequence	934303	932786	transporter
gnl|TC-DB|Q6GUB2|3.A.1.25.1	3.A.1.25.1	biotin	EX_cpd00104_e0	rxn05223	gnl|TC-DB|Q6GUB2|3.A.1.25.1	34.862	2.74e-30	114	92	NC_009515.1 Methanobrevibacter smithii ATCC 35061, complete sequence	559984	560631	transporter
gnl|TC-DB|Q2FUL6|3.A.1.25.2	3.A.1.25.2	biotin	EX_cpd00104_e0	rxn05223	gnl|TC-DB|Q2FUL6|3.A.1.25.2	35.897	1.43e-18	78.6	81	NC_009515.1 Methanobrevibacter smithii ATCC 35061, complete sequence	411252	411719	transporter
gnl|TC-DB|A2SPQ4|3.A.1.25.3	3.A.1.25.3	biotin	EX_cpd00104_e0	rxn05223	gnl|TC-DB|A2SPQ4|3.A.1.25.3	32.967	3.04e-20	84.0	100	NC_009515.1 Methanobrevibacter smithii ATCC 35061, complete sequence	1680567	1681109	transporter
gnl|TC-DB|A2RI01|3.A.1.25.4	3.A.1.25.4	biotin	EX_cpd00104_e0	rxn05223	gnl|TC-DB|A2RI01|3.A.1.25.4	44.048	6.45e-58	196	99	NC_009515.1 Methanobrevibacter smithii ATCC 35061, complete sequence	1680504	1681247	transporter
gnl|TC-DB|Q9WY65|3.A.1.25.5	3.A.1.25.5	biotin	EX_cpd00104_e0	rxn05223	gnl|TC-DB|Q9WY65|3.A.1.25.5	35.897	1.19e-41	148	98	NC_009515.1 Methanobrevibacter smithii ATCC 35061, complete sequence	1680507	1681190	transporter
gnl|TC-DB|Q839D4|3.A.1.26.10	3.A.1.26.10	Cobalt	EX_cpd00149_e0	rxn05166,rxn08239	gnl|TC-DB|Q839D4|3.A.1.26.10	40.288	8.17e-63	210	98	NC_009515.1 Methanobrevibacter smithii ATCC 35061, complete sequence	559999	560808	transporter
gnl|TC-DB|Q839D4|3.A.1.26.10	3.A.1.26.10	Folate	EX_cpd00393_e0	rxn90019	gnl|TC-DB|Q839D4|3.A.1.26.10	40.288	8.17e-63	210	98	NC_009515.1 Methanobrevibacter smithii ATCC 35061, complete sequence	559999	560808	transporter
gnl|TC-DB|A7NRG0|3.A.1.26.5	3.A.1.26.5	thiamine	EX_cpd00305_e0	rxn05177,rxn09297	gnl|TC-DB|A7NRG0|3.A.1.26.5	27.944	3.88e-52	188	94	NC_009515.1 Methanobrevibacter smithii ATCC 35061, complete sequence	730788	729391	transporter
gnl|TC-DB|Q839D4|3.A.1.26.7	3.A.1.26.7	Cobalt	EX_cpd00149_e0	rxn05166,rxn08239	gnl|TC-DB|Q839D4|3.A.1.26.7	40.288	8.17e-63	210	98	NC_009515.1 Methanobrevibacter smithii ATCC 35061, complete sequence	559999	560808	transporter
gnl|TC-DB|O29097|3.A.1.26.8	3.A.1.26.8	biotin	EX_cpd00104_e0	rxn05223	gnl|TC-DB|O29097|3.A.1.26.8	26.202	3.38e-23	97.8	88	NC_009515.1 Methanobrevibacter smithii ATCC 35061, complete sequence	730785	729538	transporter
gnl|TC-DB|Q9F9B0|3.A.1.2.7	3.A.1.2.7	mannose	EX_cpd00138_e0	rxn13849	gnl|TC-DB|Q9F9B0|3.A.1.2.7	25.424	7.68e-16	73.2	93	NC_009515.1 Methanobrevibacter smithii ATCC 35061, complete sequence	1507868	1508524	transporter
gnl|TC-DB|Q03PY6.2|3.A.1.28.2	3.A.1.28.2	folate	EX_cpd00393_e0	rxn90019	gnl|TC-DB|Q03PY6.2|3.A.1.28.2	37.818	1.37e-58	198	97	NC_009515.1 Methanobrevibacter smithii ATCC 35061, complete sequence	1680519	1681319	transporter
gnl|TC-DB|O34362|3.A.1.30.1	3.A.1.30.1	thiamine	EX_cpd00305_e0	rxn05177,rxn09297	gnl|TC-DB|O34362|3.A.1.30.1	30.444	3.57e-68	236	94	NC_009515.1 Methanobrevibacter smithii ATCC 35061, complete sequence	730788	729409	transporter
gnl|TC-DB|Q97RS3|3.A.1.30.2	3.A.1.30.2	thiamine	EX_cpd00305_e0	rxn05177,rxn09297	gnl|TC-DB|Q97RS3|3.A.1.30.2	26.355	3.65e-36	139	82	NC_009515.1 Methanobrevibacter smithii ATCC 35061, complete sequence	730599	729415	transporter
gnl|TC-DB|P39456|3.A.1.3.14	3.A.1.3.1	arginine	EX_cpd00051_e0	rxn05154,rxn08151,rxn11236	gnl|TC-DB|P39456|3.A.1.3.14	51.837	3.25e-81	261	99	NC_009515.1 Methanobrevibacter smithii ATCC 35061, complete sequence	766547	765873	transporter
gnl|TC-DB|P39456|3.A.1.3.14	3.A.1.3.1	asparagine	EX_cpd00132_e0	rxn08160,rxn10144	gnl|TC-DB|P39456|3.A.1.3.14	51.837	3.25e-81	261	99	NC_009515.1 Methanobrevibacter smithii ATCC 35061, complete sequence	766547	765873	transporter
gnl|TC-DB|P39456|3.A.1.3.14	3.A.1.3.1	aspartate	EX_cpd00041_e0	rxn05152,rxn08165	gnl|TC-DB|P39456|3.A.1.3.14	51.837	3.25e-81	261	99	NC_009515.1 Methanobrevibacter smithii ATCC 35061, complete sequence	766547	765873	transporter
gnl|TC-DB|P39456|3.A.1.3.14	3.A.1.3.1	glutamate	EX_cpd00023_e0	rxn05146,rxn08627,rxn11235	gnl|TC-DB|P39456|3.A.1.3.14	51.837	3.25e-81	261	99	NC_009515.1 Methanobrevibacter smithii ATCC 35061, complete sequence	766547	765873	transporter
gnl|TC-DB|P39456|3.A.1.3.14	3.A.1.3.1	glutamine	EX_cpd00053_e0	rxn05155,rxn08624,rxn11101	gnl|TC-DB|P39456|3.A.1.3.14	51.837	3.25e-81	261	99	NC_009515.1 Methanobrevibacter smithii ATCC 35061, complete sequence	766547	765873	transporter
gnl|TC-DB|P39456|3.A.1.3.14	3.A.1.3.1	histidine	EX_cpd00119_e0	rxn05164,rxn08718	gnl|TC-DB|P39456|3.A.1.3.14	51.837	3.25e-81	261	99	NC_009515.1 Methanobrevibacter smithii ATCC 35061, complete sequence	766547	765873	transporter
gnl|TC-DB|P39456|3.A.1.3.14	3.A.1.3.1	lysine	EX_cpd00039_e0	rxn05151,rxn08853	gnl|TC-DB|P39456|3.A.1.3.14	51.837	3.25e-81	261	99	NC_009515.1 Methanobrevibacter smithii ATCC 35061, complete sequence	766547	765873	transporter
gnl|TC-DB|P39456|3.A.1.3.14	3.A.1.3.1	ornithine	EX_cpd00064_e0	rxn05156,rxn09046,rxn27636	gnl|TC-DB|P39456|3.A.1.3.14	51.837	3.25e-81	261	99	NC_009515.1 Methanobrevibacter smithii ATCC 35061, complete sequence	766547	765873	transporter
gnl|TC-DB|O30506|3.A.1.3.11	3.A.1.3.11	arginine	EX_cpd00051_e0	rxn05154,rxn08151,rxn11236	gnl|TC-DB|O30506|3.A.1.3.11	44.223	2.74e-60	201	100	NC_009515.1 Methanobrevibacter smithii ATCC 35061, complete sequence	766553	765888	transporter
gnl|TC-DB|O30506|3.A.1.3.11	3.A.1.3.11	ornithine	EX_cpd00064_e0	rxn05156,rxn09046,rxn27636	gnl|TC-DB|O30506|3.A.1.3.11	44.223	2.74e-60	201	100	NC_009515.1 Methanobrevibacter smithii ATCC 35061, complete sequence	766553	765888	transporter
gnl|TC-DB|Q8G6E8|3.A.1.31.1	3.A.1.31.1	cobalt	EX_cpd00149_e0	rxn05166,rxn08239	gnl|TC-DB|Q8G6E8|3.A.1.31.1	31.308	8.63e-17	75.5	91	NC_009515.1 Methanobrevibacter smithii ATCC 35061, complete sequence	731476	730841	transporter
gnl|TC-DB|P73721|3.A.1.3.12	3.A.1.3.12	arginine	EX_cpd00051_e0	rxn05154,rxn08151,rxn11236	gnl|TC-DB|P73721|3.A.1.3.12	45.679	1.40e-61	205	98	NC_009515.1 Methanobrevibacter smithii ATCC 35061, complete sequence	766547	765882	transporter
gnl|TC-DB|P73721|3.A.1.3.12	3.A.1.3.12	glutamine	EX_cpd00053_e0	rxn05155,rxn08624,rxn11101	gnl|TC-DB|P73721|3.A.1.3.12	45.679	1.40e-61	205	98	NC_009515.1 Methanobrevibacter smithii ATCC 35061, complete sequence	766547	765882	transporter
gnl|TC-DB|P73721|3.A.1.3.12	3.A.1.3.12	histidine	EX_cpd00119_e0	rxn05164,rxn08718	gnl|TC-DB|P73721|3.A.1.3.12	45.679	1.40e-61	205	98	NC_009515.1 Methanobrevibacter smithii ATCC 35061, complete sequence	766547	765882	transporter
gnl|TC-DB|P73721|3.A.1.3.12	3.A.1.3.12	lysine	EX_cpd00039_e0	rxn05151,rxn08853	gnl|TC-DB|P73721|3.A.1.3.12	45.679	1.40e-61	205	98	NC_009515.1 Methanobrevibacter smithii ATCC 35061, complete sequence	766547	765882	transporter
gnl|TC-DB|O34900|3.A.1.3.13	3.A.1.3.13	cysteine	EX_cpd00084_e0	rxn05237,rxn08280,rxn08281,rxn30473	gnl|TC-DB|O34900|3.A.1.3.13	48.133	5.55e-65	215	99	NC_009515.1 Methanobrevibacter smithii ATCC 35061, complete sequence	766547	765882	transporter
gnl|TC-DB|O34900|3.A.1.3.13	3.A.1.3.13	Cysteine	EX_cpd00084_e0	rxn05237,rxn08280,rxn08281,rxn30473	gnl|TC-DB|O34900|3.A.1.3.13	48.133	5.55e-65	215	99	NC_009515.1 Methanobrevibacter smithii ATCC 35061, complete sequence	766547	765882	transporter
gnl|TC-DB|O34900|3.A.1.3.13	3.A.1.3.13	glutamine	EX_cpd00053_e0	rxn05155,rxn08624,rxn11101	gnl|TC-DB|O34900|3.A.1.3.13	48.133	5.55e-65	215	99	NC_009515.1 Methanobrevibacter smithii ATCC 35061, complete sequence	766547	765882	transporter
gnl|TC-DB|P54537|3.A.1.3.15	3.A.1.3.15	arginine	EX_cpd00051_e0	rxn05154,rxn08151,rxn11236	gnl|TC-DB|P54537|3.A.1.3.15	52.521	9.80e-74	239	100	NC_009515.1 Methanobrevibacter smithii ATCC 35061, complete sequence	766547	765882	transporter
gnl|TC-DB|A3ZI83|3.A.1.3.16	3.A.1.3.16	aspartate	EX_cpd00041_e0	rxn05152,rxn08165	gnl|TC-DB|A3ZI83|3.A.1.3.16	48.333	7.19e-63	208	100	NC_009515.1 Methanobrevibacter smithii ATCC 35061, complete sequence	766547	765882	transporter
gnl|TC-DB|A3ZI83|3.A.1.3.16	3.A.1.3.16	glutamate	EX_cpd00023_e0	rxn05146,rxn08627,rxn11235	gnl|TC-DB|A3ZI83|3.A.1.3.16	48.333	7.19e-63	208	100	NC_009515.1 Methanobrevibacter smithii ATCC 35061, complete sequence	766547	765882	transporter
gnl|TC-DB|Q88NY5|3.A.1.3.19	3.A.1.3.19	asparagine	EX_cpd00132_e0	rxn08160,rxn10144	gnl|TC-DB|Q88NY5|3.A.1.3.19	47.414	9.38e-59	197	98	NC_009515.1 Methanobrevibacter smithii ATCC 35061, complete sequence	766553	765903	transporter
gnl|TC-DB|Q88NY5|3.A.1.3.19	3.A.1.3.19	aspartate	EX_cpd00041_e0	rxn05152,rxn08165	gnl|TC-DB|Q88NY5|3.A.1.3.19	47.414	9.38e-59	197	98	NC_009515.1 Methanobrevibacter smithii ATCC 35061, complete sequence	766553	765903	transporter
gnl|TC-DB|Q88NY5|3.A.1.3.19	3.A.1.3.19	glutamate	EX_cpd00023_e0	rxn05146,rxn08627,rxn11235	gnl|TC-DB|Q88NY5|3.A.1.3.19	47.414	9.38e-59	197	98	NC_009515.1 Methanobrevibacter smithii ATCC 35061, complete sequence	766553	765903	transporter
gnl|TC-DB|Q88NY5|3.A.1.3.19	3.A.1.3.19	glutamine	EX_cpd00053_e0	rxn05155,rxn08624,rxn11101	gnl|TC-DB|Q88NY5|3.A.1.3.19	47.414	9.38e-59	197	98	NC_009515.1 Methanobrevibacter smithii ATCC 35061, complete sequence	766553	765903	transporter
gnl|TC-DB|Q9CES4|3.A.1.3.25	3.A.1.3.2	alanine	EX_cpd00035_e0	rxn08097,rxn10170	gnl|TC-DB|Q9CES4|3.A.1.3.25	55.328	1.26e-79	256	99	NC_009515.1 Methanobrevibacter smithii ATCC 35061, complete sequence	766556	765873	transporter
gnl|TC-DB|Q9CES4|3.A.1.3.25	3.A.1.3.2	arginine	EX_cpd00051_e0	rxn05154,rxn08151,rxn11236	gnl|TC-DB|Q9CES4|3.A.1.3.25	55.328	1.26e-79	256	99	NC_009515.1 Methanobrevibacter smithii ATCC 35061, complete sequence	766556	765873	transporter
gnl|TC-DB|Q9CES4|3.A.1.3.25	3.A.1.3.2	asparagine	EX_cpd00132_e0	rxn08160,rxn10144	gnl|TC-DB|Q9CES4|3.A.1.3.25	55.328	1.26e-79	256	99	NC_009515.1 Methanobrevibacter smithii ATCC 35061, complete sequence	766556	765873	transporter
gnl|TC-DB|Q9CES4|3.A.1.3.25	3.A.1.3.2	glutamate	EX_cpd00023_e0	rxn05146,rxn08627,rxn11235	gnl|TC-DB|Q9CES4|3.A.1.3.25	55.328	1.26e-79	256	99	NC_009515.1 Methanobrevibacter smithii ATCC 35061, complete sequence	766556	765873	transporter
gnl|TC-DB|Q9CES4|3.A.1.3.25	3.A.1.3.2	glutamine	EX_cpd00053_e0	rxn05155,rxn08624,rxn11101	gnl|TC-DB|Q9CES4|3.A.1.3.25	55.328	1.26e-79	256	99	NC_009515.1 Methanobrevibacter smithii ATCC 35061, complete sequence	766556	765873	transporter
gnl|TC-DB|Q9CES4|3.A.1.3.25	3.A.1.3.2	histidine	EX_cpd00119_e0	rxn05164,rxn08718	gnl|TC-DB|Q9CES4|3.A.1.3.25	55.328	1.26e-79	256	99	NC_009515.1 Methanobrevibacter smithii ATCC 35061, complete sequence	766556	765873	transporter
gnl|TC-DB|Q9CES4|3.A.1.3.25	3.A.1.3.2	L-glutamic acid	EX_cpd00023_e0	rxn05146,rxn08627,rxn11235	gnl|TC-DB|Q9CES4|3.A.1.3.25	55.328	1.26e-79	256	99	NC_009515.1 Methanobrevibacter smithii ATCC 35061, complete sequence	766556	765873	transporter
gnl|TC-DB|Q9CES4|3.A.1.3.25	3.A.1.3.2	L-proline	EX_cpd00129_e0	rxn05165,rxn09187	gnl|TC-DB|Q9CES4|3.A.1.3.25	55.328	1.26e-79	256	99	NC_009515.1 Methanobrevibacter smithii ATCC 35061, complete sequence	766556	765873	transporter
gnl|TC-DB|Q9CES4|3.A.1.3.25	3.A.1.3.2	L-threonine	EX_cpd00161_e0	rxn05169,rxn09301,rxn34122	gnl|TC-DB|Q9CES4|3.A.1.3.25	55.328	1.26e-79	256	99	NC_009515.1 Methanobrevibacter smithii ATCC 35061, complete sequence	766556	765873	transporter
gnl|TC-DB|Q9CES4|3.A.1.3.25	3.A.1.3.2	lysine	EX_cpd00039_e0	rxn05151,rxn08853	gnl|TC-DB|Q9CES4|3.A.1.3.25	55.328	1.26e-79	256	99	NC_009515.1 Methanobrevibacter smithii ATCC 35061, complete sequence	766556	765873	transporter
gnl|TC-DB|Q9CES4|3.A.1.3.25	3.A.1.3.2	serine	EX_cpd00054_e0	rxn10883	gnl|TC-DB|Q9CES4|3.A.1.3.25	55.328	1.26e-79	256	99	NC_009515.1 Methanobrevibacter smithii ATCC 35061, complete sequence	766556	765873	transporter
gnl|TC-DB|Q9CES4|3.A.1.3.25	3.A.1.3.2	tyrosine	EX_cpd00069_e0	rxn18579,rxn34130,rxn34131	gnl|TC-DB|Q9CES4|3.A.1.3.25	55.328	1.26e-79	256	99	NC_009515.1 Methanobrevibacter smithii ATCC 35061, complete sequence	766556	765873	transporter
gnl|TC-DB|Q9CES4|3.A.1.3.25	3.A.1.3.2	valine	EX_cpd00156_e0	rxn05168,rxn09373	gnl|TC-DB|Q9CES4|3.A.1.3.25	55.328	1.26e-79	256	99	NC_009515.1 Methanobrevibacter smithii ATCC 35061, complete sequence	766556	765873	transporter
gnl|TC-DB|Q9A1H1|3.A.1.3.20	3.A.1.3.20	lysine	EX_cpd00039_e0	rxn05151,rxn08853	gnl|TC-DB|Q9A1H1|3.A.1.3.20	51.440	4.08e-60	201	99	NC_009515.1 Methanobrevibacter smithii ATCC 35061, complete sequence	766550	765879	transporter
gnl|TC-DB|Q9I488|3.A.1.3.21	3.A.1.3.21	L-proline	EX_cpd00129_e0	rxn05165,rxn09187	gnl|TC-DB|Q9I488|3.A.1.3.21	47.034	9.45e-56	188	98	NC_009515.1 Methanobrevibacter smithii ATCC 35061, complete sequence	766547	765888	transporter
gnl|TC-DB|Q9I405|3.A.1.3.22	3.A.1.3.22	glutamine	EX_cpd00053_e0	rxn05155,rxn08624,rxn11101	gnl|TC-DB|Q9I405|3.A.1.3.22	48.548	4.31e-68	223	99	NC_009515.1 Methanobrevibacter smithii ATCC 35061, complete sequence	766547	765879	transporter
gnl|TC-DB|Q9I405|3.A.1.3.22	3.A.1.3.22	L-glutamic acid	EX_cpd00023_e0	rxn05146,rxn08627,rxn11235	gnl|TC-DB|Q9I405|3.A.1.3.22	48.548	4.31e-68	223	99	NC_009515.1 Methanobrevibacter smithii ATCC 35061, complete sequence	766547	765879	transporter
gnl|TC-DB|Q9HU32|3.A.1.3.23	3.A.1.3.23	alanine	EX_cpd00035_e0	rxn08097,rxn10170	gnl|TC-DB|Q9HU32|3.A.1.3.23	46.371	2.58e-62	207	98	NC_009515.1 Methanobrevibacter smithii ATCC 35061, complete sequence	766544	765888	transporter
gnl|TC-DB|Q9HU32|3.A.1.3.23	3.A.1.3.23	arginine	EX_cpd00051_e0	rxn05154,rxn08151,rxn11236	gnl|TC-DB|Q9HU32|3.A.1.3.23	46.371	2.58e-62	207	98	NC_009515.1 Methanobrevibacter smithii ATCC 35061, complete sequence	766544	765888	transporter
gnl|TC-DB|Q9HU32|3.A.1.3.23	3.A.1.3.23	histidine	EX_cpd00119_e0	rxn05164,rxn08718	gnl|TC-DB|Q9HU32|3.A.1.3.23	46.371	2.58e-62	207	98	NC_009515.1 Methanobrevibacter smithii ATCC 35061, complete sequence	766544	765888	transporter
gnl|TC-DB|Q9HU32|3.A.1.3.23	3.A.1.3.23	lysine	EX_cpd00039_e0	rxn05151,rxn08853	gnl|TC-DB|Q9HU32|3.A.1.3.23	46.371	2.58e-62	207	98	NC_009515.1 Methanobrevibacter smithii ATCC 35061, complete sequence	766544	765888	transporter
gnl|TC-DB|Q9HU32|3.A.1.3.23	3.A.1.3.23	valine	EX_cpd00156_e0	rxn05168,rxn09373	gnl|TC-DB|Q9HU32|3.A.1.3.23	46.371	2.58e-62	207	98	NC_009515.1 Methanobrevibacter smithii ATCC 35061, complete sequence	766544	765888	transporter
gnl|TC-DB|Q9CES4|3.A.1.3.25	3.A.1.3.25	asparagine	EX_cpd00132_e0	rxn08160,rxn10144	gnl|TC-DB|Q9CES4|3.A.1.3.25	55.328	1.26e-79	256	99	NC_009515.1 Methanobrevibacter smithii ATCC 35061, complete sequence	766556	765873	transporter
gnl|TC-DB|Q9CES4|3.A.1.3.25	3.A.1.3.25	glutamate	EX_cpd00023_e0	rxn05146,rxn08627,rxn11235	gnl|TC-DB|Q9CES4|3.A.1.3.25	55.328	1.26e-79	256	99	NC_009515.1 Methanobrevibacter smithii ATCC 35061, complete sequence	766556	765873	transporter
gnl|TC-DB|Q9CES4|3.A.1.3.25	3.A.1.3.25	glutamine	EX_cpd00053_e0	rxn05155,rxn08624,rxn11101	gnl|TC-DB|Q9CES4|3.A.1.3.25	55.328	1.26e-79	256	99	NC_009515.1 Methanobrevibacter smithii ATCC 35061, complete sequence	766556	765873	transporter
gnl|TC-DB|P45769|3.A.1.3.26	3.A.1.3.26	asparagine	EX_cpd00132_e0	rxn08160,rxn10144	gnl|TC-DB|P45769|3.A.1.3.26	46.025	9.59e-65	214	99	NC_009515.1 Methanobrevibacter smithii ATCC 35061, complete sequence	766550	765882	transporter
gnl|TC-DB|P45769|3.A.1.3.26	3.A.1.3.26	glutamine	EX_cpd00053_e0	rxn05155,rxn08624,rxn11101	gnl|TC-DB|P45769|3.A.1.3.26	46.025	9.59e-65	214	99	NC_009515.1 Methanobrevibacter smithii ATCC 35061, complete sequence	766550	765882	transporter
gnl|TC-DB|P45769|3.A.1.3.26	3.A.1.3.26	histidine	EX_cpd00119_e0	rxn05164,rxn08718	gnl|TC-DB|P45769|3.A.1.3.26	46.025	9.59e-65	214	99	NC_009515.1 Methanobrevibacter smithii ATCC 35061, complete sequence	766550	765882	transporter
gnl|TC-DB|P45769|3.A.1.3.26	3.A.1.3.26	L-threonine	EX_cpd00161_e0	rxn05169,rxn09301,rxn34122	gnl|TC-DB|P45769|3.A.1.3.26	46.025	9.59e-65	214	99	NC_009515.1 Methanobrevibacter smithii ATCC 35061, complete sequence	766550	765882	transporter
gnl|TC-DB|P45769|3.A.1.3.26	3.A.1.3.26	serine	EX_cpd00054_e0	rxn10883	gnl|TC-DB|P45769|3.A.1.3.26	46.025	9.59e-65	214	99	NC_009515.1 Methanobrevibacter smithii ATCC 35061, complete sequence	766550	765882	transporter
gnl|TC-DB|P45769|3.A.1.3.26	3.A.1.3.26	tyrosine	EX_cpd00069_e0	rxn18579,rxn34130,rxn34131	gnl|TC-DB|P45769|3.A.1.3.26	46.025	9.59e-65	214	99	NC_009515.1 Methanobrevibacter smithii ATCC 35061, complete sequence	766550	765882	transporter
gnl|TC-DB|Q8RCC4|3.A.1.3.27	3.A.1.3.27	arginine	EX_cpd00051_e0	rxn05154,rxn08151,rxn11236	gnl|TC-DB|Q8RCC4|3.A.1.3.27	31.878	6.31e-24	97.1	85	NC_009515.1 Methanobrevibacter smithii ATCC 35061, complete sequence	767936	767271	transporter
gnl|TC-DB|Q8RCC4|3.A.1.3.27	3.A.1.3.27	histidine	EX_cpd00119_e0	rxn05164,rxn08718	gnl|TC-DB|Q8RCC4|3.A.1.3.27	31.878	6.31e-24	97.1	85	NC_009515.1 Methanobrevibacter smithii ATCC 35061, complete sequence	767936	767271	transporter
gnl|TC-DB|Q8RCC4|3.A.1.3.27	3.A.1.3.27	lysine	EX_cpd00039_e0	rxn05151,rxn08853	gnl|TC-DB|Q8RCC4|3.A.1.3.27	31.878	6.31e-24	97.1	85	NC_009515.1 Methanobrevibacter smithii ATCC 35061, complete sequence	767936	767271	transporter
gnl|TC-DB|P07109|3.A.1.3.29	3.A.1.3.29	arginine	EX_cpd00051_e0	rxn05154,rxn08151,rxn11236	gnl|TC-DB|P07109|3.A.1.3.29	45.749	2.00e-59	199	99	NC_009515.1 Methanobrevibacter smithii ATCC 35061, complete sequence	766544	765888	transporter
gnl|TC-DB|P07109|3.A.1.3.29	3.A.1.3.29	histidine	EX_cpd00119_e0	rxn05164,rxn08718	gnl|TC-DB|P07109|3.A.1.3.29	45.749	2.00e-59	199	99	NC_009515.1 Methanobrevibacter smithii ATCC 35061, complete sequence	766544	765888	transporter
gnl|TC-DB|P07109|3.A.1.3.29	3.A.1.3.29	lysine	EX_cpd00039_e0	rxn05151,rxn08853	gnl|TC-DB|P07109|3.A.1.3.29	45.749	2.00e-59	199	99	NC_009515.1 Methanobrevibacter smithii ATCC 35061, complete sequence	766544	765888	transporter
gnl|TC-DB|OLS25602|3.A.1.3.30	3.A.1.3.3	arginine	EX_cpd00051_e0	rxn05154,rxn08151,rxn11236	gnl|TC-DB|OLS25602|3.A.1.3.30	48.133	1.97e-61	204	99	NC_009515.1 Methanobrevibacter smithii ATCC 35061, complete sequence	766547	765873	transporter
gnl|TC-DB|OLS25602|3.A.1.3.30	3.A.1.3.30	Glutamine	EX_cpd00053_e0	rxn05155,rxn08624,rxn11101	gnl|TC-DB|OLS25602|3.A.1.3.30	48.133	1.97e-61	204	99	NC_009515.1 Methanobrevibacter smithii ATCC 35061, complete sequence	766547	765873	transporter
gnl|TC-DB|P0AAG3|3.A.1.3.4	3.A.1.3.4	glutamate	EX_cpd00023_e0	rxn05146,rxn08627,rxn11235	gnl|TC-DB|P0AAG3|3.A.1.3.4	48.750	3.05e-61	204	99	NC_009515.1 Methanobrevibacter smithii ATCC 35061, complete sequence	766547	765879	transporter
gnl|TC-DB|Q99ZY3|3.A.1.34.1	3.A.1.34.1	tryptophan	EX_cpd00065_e0	rxn18585,rxn34119	gnl|TC-DB|Q99ZY3|3.A.1.34.1	30.000	7.64e-24	96.7	98	NC_009515.1 Methanobrevibacter smithii ATCC 35061, complete sequence	951585	950938	transporter
gnl|TC-DB|Q52666|3.A.1.3.7	3.A.1.3.7	asparagine	EX_cpd00132_e0	rxn08160,rxn10144	gnl|TC-DB|Q52666|3.A.1.3.7	47.917	5.00e-67	221	96	NC_009515.1 Methanobrevibacter smithii ATCC 35061, complete sequence	766544	765879	transporter
gnl|TC-DB|Q52666|3.A.1.3.7	3.A.1.3.7	aspartate	EX_cpd00041_e0	rxn05152,rxn08165	gnl|TC-DB|Q52666|3.A.1.3.7	47.917	5.00e-67	221	96	NC_009515.1 Methanobrevibacter smithii ATCC 35061, complete sequence	766544	765879	transporter
gnl|TC-DB|Q52666|3.A.1.3.7	3.A.1.3.7	glutamate	EX_cpd00023_e0	rxn05146,rxn08627,rxn11235	gnl|TC-DB|Q52666|3.A.1.3.7	47.917	5.00e-67	221	96	NC_009515.1 Methanobrevibacter smithii ATCC 35061, complete sequence	766544	765879	transporter
gnl|TC-DB|Q52666|3.A.1.3.7	3.A.1.3.7	glutamine	EX_cpd00053_e0	rxn05155,rxn08624,rxn11101	gnl|TC-DB|Q52666|3.A.1.3.7	47.917	5.00e-67	221	96	NC_009515.1 Methanobrevibacter smithii ATCC 35061, complete sequence	766544	765879	transporter
gnl|TC-DB|P48243|3.A.1.3.9	3.A.1.3.9	glutamate	EX_cpd00023_e0	rxn05146,rxn08627,rxn11235	gnl|TC-DB|P48243|3.A.1.3.9	48.963	2.19e-69	227	99	NC_009515.1 Methanobrevibacter smithii ATCC 35061, complete sequence	766547	765879	transporter
gnl|TC-DB|AKM83896|3.A.1.4.14	3.A.1.4.1	alanine	EX_cpd00035_e0	rxn08097,rxn10170	gnl|TC-DB|AKM83896|3.A.1.4.14	31.967	4.83e-37	134	100	NC_009515.1 Methanobrevibacter smithii ATCC 35061, complete sequence	766550	765882	transporter
gnl|TC-DB|AKM83896|3.A.1.4.14	3.A.1.4.1	isoleucine	EX_cpd00322_e0	rxn05179,rxn08745	gnl|TC-DB|AKM83896|3.A.1.4.14	31.967	4.83e-37	134	100	NC_009515.1 Methanobrevibacter smithii ATCC 35061, complete sequence	766550	765882	transporter
gnl|TC-DB|AKM83896|3.A.1.4.14	3.A.1.4.1	leucine	EX_cpd00107_e0	rxn05161,rxn08784	gnl|TC-DB|AKM83896|3.A.1.4.14	31.967	4.83e-37	134	100	NC_009515.1 Methanobrevibacter smithii ATCC 35061, complete sequence	766550	765882	transporter
gnl|TC-DB|AKM83896|3.A.1.4.14	3.A.1.4.1	L-isoleucine	EX_cpd00322_e0	rxn05179,rxn08745	gnl|TC-DB|AKM83896|3.A.1.4.14	31.967	4.83e-37	134	100	NC_009515.1 Methanobrevibacter smithii ATCC 35061, complete sequence	766550	765882	transporter
gnl|TC-DB|AKM83896|3.A.1.4.14	3.A.1.4.1	L-threonine	EX_cpd00161_e0	rxn05169,rxn09301,rxn34122	gnl|TC-DB|AKM83896|3.A.1.4.14	31.967	4.83e-37	134	100	NC_009515.1 Methanobrevibacter smithii ATCC 35061, complete sequence	766550	765882	transporter
